review_id,category
bae7231dfd3ee06e18099028ac9143f9,0
374d57f66e67a6268d8423a181170d1d,0
9d96dbb17a00be75b6f00e2df607cc27,0
86e2084ee693145a0887fd1846f9c2b5,0
7cbb0f85a32407ee240dc6db912ba1ca,0
ab52a184818212f978089485af73daaa,0
49b8b8dfc5afdf0af30a0df46f9f3630,0
45c0e7505f4e380d5a4c904b83bdfa7a,0
3d2abb597d8cd261751d73ec1a71bfca,0
b433d948c2294a8dfb88b75c5f704b18,0
64db985b1a4aaab2063fb3393963b5b9,1
397bf97d879a83759628e2a8218e9957,0
959f2fde5a92c29f7e9e663be1f0805e,0
bb35220948249917e6c4667b0b5a7a6a,0
5fb827d73b0dca35f463220a167f40df,0
251ccad3fc55f5a10203505ee3c45edb,0
31b8a0bfba8ea4e0ad738ac9e40797a0,0
e45e490d873fe4b89f2cdbbad4a467b0,0
3bf7e7453769e04748c4679788842f2a,0
d198b4eecea7264fa020b3409d954ba7,0
7659e51e934662fa25260ef321b443d0,0
03ff11f289d37c36be4fa2fd25860bc3,0
bf2a828708a3198d0290d3b3e485971f,0
407a11ef8a6d80cf53dbe02bbf91d238,0
6a19aabbc399d2fc6f2ff74ec00e9b32,0
2472f66d2bf9ac810af510a7a5342807,0
2b433a385460bccbc1b9ffd43f51e484,0
7a2f97ba7f9c54dde57b0852f83d04b2,1
4f7b1894e497abfe01e407e3cdc11f1d,1
59c44d11033dac932e51544eaa0525d6,0
51d4d69b97c0125adbccff80e220ebd2,1
c5823ec5944f8c8cd98daef0cfb38827,0
bbaac7227e8cf2610c059780e4f1e453,0
2b45997f2fadee2ca2f7488dd24b58fe,0
a8b07c89f5a8c2c7eb54b3717b25662a,0
2c2546353c4c80055729eed0a8fa9591,0
00dc66014c6f4c7f7ace558e8e0f9504,1
caf935d1c8e389465ca29a45e15de905,0
73b0e910d2d1ffc7f2a1353e0debb86c,0
ed60d476f8b5b124e1bf34b9944915ea,0
3bd31474c96ac211747bb6a7ff63527a,0
0960ebf22737ad0a1b49f9b46b6f9f13,0
09afd4b367e1ad90539135bab489f9df,0
9e0ca387c131fc9aa4bc7759c9363e13,0
9d4914e24ebb7e7cac047084ad0f8b4f,0
dadfc8c5277fdeed1089f3606fee8075,0
20332450e3be8f53acf4903c0d9967bd,0
bfd3cb174bb96846b294687332e30a32,0
a6155dea3baee0b77a39290fef8b00df,0
db547bae15503430d2e8d9fca199c7c3,1
cc1afbf1e618ee20093e9e0e433afcae,0
77351cd6f3b260a9974b4d2b73517cfe,0
6e6c190e28f04635c7010a6cd8e5424a,0
739e4583b734519de09c57cc9eb32f04,0
22688c3e91d220523fe09212f822aecd,0
7d900142f6e59212e3a44bab75aee631,0
454f90c3bd6ed2355d9c8ced50a5c350,0
bfb91e761b55dbe3b9984cd4ef31df79,0
8bf847a3be2b938896ac969b9047d563,0
3dbe96e4eb90833ee9b3295eb52f4686,0
7bd3d3fa2e5c05f37cccef33fb6839dd,0
40a665ef24b5db649497b6574586d762,0
fa2d9f7e81dd9d39e29f971e8c3df287,0
cca8a93defd23446bf2ae3a3c7bd3783,0
468028c1074059fd77d42d5b2bd9f1d2,0
699eb8db932cb21bc24f2837bb096d68,0
ac13a827db8c4b5669ab142ec43f1788,1
ebccc0f11bb785d6af8bafc4cd592e6c,0
98ee917b7db7af2a3da3539b71eda755,0
b50a1ec5904007137377d05bf1c52be0,0
05ecafa5ca70246d0530fae2b8aa60f4,1
81de3b8950009db100af0023f5839e11,0
5f0550bbebab535e864802c3af2d3485,0
42479ca1c6246b52d879afa104dc0050,0
380874767bb3484e82b9de07a7598c55,0
0ae31ad4624fa24f6806a1205852263c,0
375b0992d5328c771d64a5658ccb116e,0
01834d257a49a8bf1fe008b2dab0758f,0
064aadd064b980207d61ca4d4533bfc1,0
c393f9612f38f7047b8320a0a9452dc7,0
0140b268ea5ebba8d10c27455aca9574,0
7c3d39332a84ae381151c3f09f713fef,0
9b23a926b1950630c763da3fbbe8c80e,0
e93324022b758ce67710708ac115cd18,0
4bf0055b7f26083187af4d88287dbdec,0
cde95da2d206e62dd1c010517c0a976c,0
70602243302c35e0e8e0a43ea537d46b,0
290a3d84768609a885ad725ddbd23e66,0
d70643ba35d5843c231f10dc02591d9c,0
81b901c01f6233b3d4364b888f50b106,0
f085ebcd3c6a688ade0d7f1cb6daaf6b,1
da0e67cc062ed4f05bd67d962220af7d,0
13a92f8c07f30bb8475d10d758cfc1be,0
9f3d17bbad1b9f85d02a93ba511294f6,0
7e43e7a1b2c1332a3ffe5d5c17f0253b,0
b0d60a41ec418c100f2e4f3f80b24ddd,0
070ebf6176354523f756d4e484191e4e,0
a4d601786b65d52df4ec1cb00d68c91c,0
c2960f4d6ae1bf2e07ae7b5dd5dd6c7d,0
653845687e85abb7b8ef2d5ac1e4a540,0
23be14f1fb7988057b53cfb6a2b02d87,0
859407fc38b994179106aaf8defec543,0
f7c0da779e84c8182af91511361495e8,0
cbbea897ad8bff95acc602100330c099,0
cfa6b42436e492f0b3c6b7bd2cb4bff3,1
280c488e61297234c66baa7cd3c4df7a,0
4c1cb2454560a9f398a4a7271a9e3282,0
19974fdf677ee08860a05987342faeff,0
10bc452f7d14639ebec5914e85870566,0
426c9f2aeef3b278309caab0f4f2f37e,0
94c893d34ea4e5cdf91a72b30295b065,0
76d40fd10d12c44c6e32a22f723d6ad7,0
d294eb1b10b6f21d863937a466f1b089,0
0efc076899440a0b9f08e07767d631be,0
03efebef1e725cb991e65ba3edd695ce,0
6a5bd54d9c4bde26b25c380bc56b66c3,1
934f671eb52e9105dc3073c6dd092e39,0
239ff9c98025b24917e96cd004e577da,0
9b4ee2608f6ecb89e866decce507dc8f,0
0c69e23252070691f326a98ee05cd238,0
9209408524cbd3a391519181085b0a2c,0
b4f539d2da676520f71e137beff3ad66,0
c8df9fd5bc746de8470a3dcdcb1d13a2,0
5bc137ae6d9ccb42ead4fb38d1aa24bb,0
5d950897fe085ea27215034285ea61cf,0
a8bb5c2fc81fde683725c91e57b0ec22,0
e0f818cbd6a2bb6728b3add21c589248,0
f49f8e912e8ae4abbdfb30485916143e,1
8c39f581e6fe5c306c670976b2dc8e3c,1
8453044d6fdbde6688002dc840b1bb2e,0
8d785c5a5bd9d7026c81b20f3fbdc28e,0
b2ac36a4fe4c6b3cf5b3efa1d7594457,0
d168a11cd58967e8b3d835e54f5e149b,0
a4b2b7cde4afab206d32b04e736088cd,1
b0f5adda77b172d1730fbd0b8f4669f3,0
4ce40a7efc932b36f17c970abc225d7c,0
49b36cbdca69f5fbcf11be20b50d06f7,0
69269b621eeb889aef3d359da9fb384b,0
47705ad0937623f71d0ae790346473b3,0
aa4241bd2c7daf6b91b7c7a3d06d89f7,0
037e2cca0d16e60484e2aaa2c81318f5,0
a9e9d4bfcffae3c7bae9f939b6252d83,0
ada3d820ee6b773231462a08e8761dc1,1
57de6bfd4d56456ca0a41fb5e4198427,0
710bfb0d5392bd0044dfb906c5fe0cb5,0
6f9196b826965bd3dca89cdff150f860,0
a80029486d414bbde2091ed7086dc44a,0
a660df28a501a78262dd945b9292c681,0
a712be11c4f6c96c182a4cff9d850ebb,0
223cc8aa87413604ea723316ab4b3ff8,0
faa0ad632fbd5ea0b76b1064f03f7a4b,0
41c147192ffee39f7f359a62742218da,0
3479fa341b530894055ba5363e8efdfa,0
767d9578864f363c807cf3bbc1ea6f13,0
8600c209cdc8a4b2f2bb8e35e95bc1b0,0
0033d6c61d3cf629a59dc945f8e5da96,0
7192716593947df21ad2fd9640a9c075,0
bdf2db17b45e5e902a82111a8f8c535e,0
4f00da12c67bd3d8f0f1ff40424650fd,0
70352e3ffb70e45c01dadc836d5e37b1,0
a0dc79269fd310bceec689a5cc332a31,0
224c1e08a7c079c024ebbba95aa24c7a,0
375d848e47960f36b9ff1046e8abbce2,0
70f271dfa604598fbbc386f17d1e8ba6,0
4b00c6ae268db65f32e4aa3741365835,1
36cdf8da13dbfa22e225a8eb483fdb15,0
5bc86fcd5b2aa65ec97903da6cf0bc22,0
c31c659578883ec4dfddca92d184fb4e,0
bd660e94acd2b9c075b0c0367003dfe1,0
53b96bdadc8f15395e0dbe57dd1ddc73,0
4d99ba773d91a1785c626f5fe106c8c3,0
52d13b86172ec9bf1da0a1cafef07543,0
5894bf1d7e5e4d258efb5e6e87d09f12,0
26ee6d7727b8b92074adc9a7eb9ab1de,0
f343ee9f90658447112eea4d691aa0ba,0
54c5b5632a6950d9323a5859d62f729d,0
aee8b617589ec1d9a5c2659197884d03,0
290eb531c4dce5e97be8995e3adc51b0,0
51cdee23821e82b3545c22b08bb29784,0
2322145b4919cb1bc9cb56efa47a3552,1
25c18b5368daa219b7aa512da2651dea,0
2ae5e1ad9e9882fd19349262e1f18b92,0
f67397c025e3a960e042d1e11f0ae2c2,0
f8c42b603dfdbf68d5b2ad47f13325b8,0
343dd37bb4d53acbdfa9abacd0e6c0f2,0
dbe13d6cb3b605045780e37d0a8e8d7a,0
3689158a4368c8da4810c95b8e30b9f8,0
8dc06d509b8693274cfe6680662ad874,0
5fc21fa623f59fb4c85fec7a4209feec,0
e1853fe2ce245e14c238e7aaffe49021,0
457532dd68e1f7ad51af6c2003e54e1a,0
1d5453460ec918c31c40cd8745eab5de,0
14ca2a1c1a6c641c0957229d67a7a27c,0
759f7573343710e8b7ae03885d111ff7,0
9a052f44880ea3b291f85754d28f83b9,0
cc2caa4dd006eb4fba45f86620161a12,1
6c074ffdf16fddd3f1d9c6dd1a71a020,0
283b6258814eb6356f7ab3dadcf12380,0
89e7d0ff6f260e9833555fa46587f2c3,0
797ac142121940b5d90ac2799a4af1a6,0
f770d8a5af2544f2d80084a9724b711e,0
08337405e1dbd7b60be034dedd7e4384,0
796d20ee7034ab1ce361d380bfa7a935,0
c7f6825ae5473dd0781d09bf16bffe62,0
937776cdd96200f7bb9c71633f6c77c8,0
764ab0102daa63091ae38ba5a18f329b,0
892fb9ed1ed6dcd8e3cbb937423e37d1,0
8382e16af1fe1f2972e784b13cf152b9,0
1c170b130384763b2518b992a7d1246a,0
2d7cd7e05890fda38f4e43d9d6ba8267,0
35da6e943613354b55eec13cfe237a14,0
c2fc33bb2b5cff42644ae8c9479ba0e0,0
977be4dc697159c5d80f0bfccf3558a7,0
db0930d3091be6311afe7e325e7564a3,0
660036edb0b91880842be59476677879,0
5db5fc7cff244c920a0c730ad82a563d,0
ebe07148a8fc2769c6e55be98458a7a6,1
c33c5cf526038ee3bc5dd47737c92150,0
d0e549f01a66552157382cf50e5524a7,0
27da5af7a43775e0bc5d372a86eee64d,0
5df6bca3290baffa20e87f5b09e7f030,0
12f23199dca5ead61aef9e5093fc6c16,0
324d3cfbf98753f12389ab4e27d3b3ab,0
bd64764922efccf71e2d79f2492cf929,0
bf841e8e8f3140439e36f98b31c05453,0
6dde946750b5d857374c21f92b8310ca,0
6cd4dfec559b34c9a6508b3755fc024a,1
a8dcafef41641944b72ca146558b8c27,0
25e0fd0accf30d6cc2e53d1bc1e6fb43,0
8f0081ba1cb1080fc16fe652e62f6ac2,0
2f2e48ae84ab6d88bbfe42d0ea8ca8d0,0
796f6c9f4610831abd41a087aa01924e,1
1dc4d97b1bf3812bf40cf7c04c62da31,0
72f73869b164f0826cc47e33ab8d27e8,0
be97bde760daf4054c570704f4c44c11,0
bae0c53d8610dfe3f79ad56fcc0d7d2b,0
52cdddb0220e04d06407cdd1c8ad1819,0
